Assessor Parcel Number,Jurisdiction Name,Maxium_density_allowed_(units/Acres),Total Capacity,Parcel_size(Acres),total people per parcel,AIN,CENTER_LAT,CENTER_LON
6169003015,LYNWOOD,30.0,2.0,0.12,3.6,6169003015,33.93040082,-118.2190582
6169003016,LYNWOOD,30.0,2.0,0.12,3.6,6169003016,33.93038741,-118.2188941
6169003018,LYNWOOD,30.0,7.0,0.36,12.6,6169003018,33.93026086,-118.2200523
6169003019,LYNWOOD,30.0,3.0,0.15,5.4,6169003019,33.93015757,-118.2198334
6169004004,LYNWOOD,30.0,3.0,0.15,5.4,6169004004,33.92927314,-118.2170368
6169004005,LYNWOOD,30.0,3.0,0.15,5.4,6169004005,33.92914254,-118.2170879
6169004008,LYNWOOD,30.0,3.0,0.14,5.4,6169004008,33.92887789,-118.217174
6169004013,LYNWOOD,30.0,4.0,0.2,7.2,6169004013,33.92925423,-118.2178463
6169004014,LYNWOOD,30.0,3.0,0.16,5.4,6169004014,33.92933883,-118.2180991
6169004017,LYNWOOD,30.0,2.0,0.1,3.6,6169004017,33.92946803,-118.2174237
6169004018,LYNWOOD,30.0,2.0,0.1,3.6,6169004018,33.92948778,-118.217546
6169004019,LYNWOOD,30.0,2.0,0.1,3.6,6169004019,33.92950883,-118.2176767
6169004023,LYNWOOD,30.0,2.0,0.09,3.6,6169004023,33.92949247,-118.218225
6169004024,LYNWOOD,30.0,5.0,0.23,9.0,6169004024,33.92953083,-118.2183791
6169004025,LYNWOOD,30.0,4.0,0.18,7.2,6169004025,33.92958977,-118.2186148
6169004027,LYNWOOD,30.0,3.0,0.14,5.4,6169004027,33.92944512,-118.2172806
6169004028,LYNWOOD,30.0,4.0,0.21,7.2,6169004028,33.9294907,-118.2169365
6169004029,LYNWOOD,30.0,3.0,0.15,5.4,6169004029,33.92901046,-118.2171395
6170034002,LYNWOOD,18.0,1.0,0.04,,6170034002,33.9339581,-118.2144661
6170034003,LYNWOOD,18.0,1.0,0.04,,6170034003,33.93394659,-118.2143545
6170034014,LYNWOOD,30.0,3.0,0.19,5.4,6170034014,33.93385751,-118.2137833
6170034017,LYNWOOD,30.0,2.0,0.09,3.6,6170034017,33.93380856,-118.2132921
6170034018,LYNWOOD,30.0,1.0,0.05,1.8,6170034018,33.93364326,-118.2133165
6170034019,LYNWOOD,30.0,2.0,0.09,3.6,6170034019,33.93361106,-118.2134865
6170034021,LYNWOOD,30.0,2.0,0.19,3.6,6170034021,33.93365185,-118.2138961
6170034022,LYNWOOD,30.0,1.0,0.05,1.8,6170034022,33.9334371,-118.2135117
6170034023,LYNWOOD,30.0,2.0,0.09,3.6,6170034023,33.93346991,-118.2133407
6171001040,LYNWOOD,30.0,4.0,0.18,7.2,6171001040,33.92807699,-118.2150158
6171001046,LYNWOOD,30.0,5.0,0.26,9.0,6171001046,33.92834436,-118.216273
6171001052,LYNWOOD,30.0,4.0,0.19,7.2,6171001052,33.92858845,-118.2153976
6171001807,LYNWOOD,30.0,2.0,0.1,3.6,6171001807,33.92810722,-118.2152729
6171001809,LYNWOOD,30.0,1.0,0.06,1.8,6171001809,33.92838625,-118.2157366
6171003035,LYNWOOD,30.0,3.0,0.16,5.4,6171003035,33.92852408,-118.211273
6171004017,LYNWOOD,30.0,4.0,0.21,7.2,6171004017,33.92763684,-118.2109679
6171004022,LYNWOOD,30.0,9.0,0.44,16.2,6171004022,33.92809583,-118.2111144
6171004025,LYNWOOD,30.0,2.0,0.13,3.6,6171004025,33.92736073,-118.2109448
6171004026,LYNWOOD,30.0,1.0,0.02,1.8,6171004026,33.92733235,-118.2110489
6171004027,LYNWOOD,30.0,2.0,0.13,3.6,6171004027,33.92730814,-118.2111539
6171004028,LYNWOOD,30.0,2.0,0.11,3.6,6171004028,33.92726496,-118.2113275
6171005038,LYNWOOD,30.0,2.0,0.13,3.6,6171005038,33.92665476,-118.2112963
6171005049,LYNWOOD,30.0,19.0,0.93,34.2,6171005049,33.92692932,-118.2111611
6171005063,LYNWOOD,30.0,11.0,0.55,19.8,6171005063,33.92701018,-118.2118684
6171005064,LYNWOOD,30.0,14.0,0.69,25.2,6171005064,33.92674439,-118.2120634
6171005065,LYNWOOD,30.0,4.0,0.19,7.2,6171005065,33.92666741,-118.2124453
6171006029,LYNWOOD,30.0,4.0,0.21,7.2,6171006029,33.92728684,-118.2124248
6171006030,LYNWOOD,30.0,2.0,0.12,3.6,6171006030,33.92724613,-118.2128388
6171006035,LYNWOOD,30.0,17.0,0.83,30.6,6171006035,33.92761297,-118.2136471
6171006801,LYNWOOD,30.0,4.0,0.21,7.2,6171006801,33.9271212,-118.2126532
6171006804,LYNWOOD,30.0,7.0,0.33,12.6,6171006804,33.92697223,-118.2129576
6171006914,LYNWOOD,30.0,1.0,0.05,1.8,6171006914,33.92771646,-118.2132688
6171007052,LYNWOOD,30.0,6.0,0.28,10.8,6171007052,33.92757792,-118.214527
6171010002,LYNWOOD,30.0,23.0,1.12,41.4,6171010002,33.92766268,-118.2149939
6170031011,LYNWOOD,7.0,3.0,0.16,13.35,6170031011,33.93381854,-118.2156206
6170031016,LYNWOOD,18.0,2.0,0.1,,6170031016,33.93372456,-118.2152279
6170031018,LYNWOOD,18.0,4.0,0.19,,6170031018,33.9339634,-118.2151946
6170031022,LYNWOOD,18.0,4.0,0.19,,6170031022,33.93437284,-118.2151357
6170031023,LYNWOOD,18.0,4.0,0.19,,6170031023,33.93450923,-118.2151167
6170031024,LYNWOOD,18.0,3.0,0.15,,6170031024,33.9346284,-118.2150993
6170031025,LYNWOOD,18.0,3.0,0.15,,6170031025,33.93473075,-118.2150843
6170031026,LYNWOOD,18.0,10.0,0.49,,6170031026,33.93495256,-118.2150528
6170031031,LYNWOOD,7.0,2.0,0.11,8.9,6170031031,33.93412747,-118.2155247
6170032001,LYNWOOD,18.0,2.0,0.12,,6170032001,33.93677121,-118.2151993
6170032002,LYNWOOD,7.0,1.0,0.08,4.45,6170032002,33.93661221,-118.2152215
6170032003,LYNWOOD,7.0,1.0,0.08,4.45,6170032003,33.93648788,-118.2152394
6170032014,LYNWOOD,18.0,4.0,0.19,,6170032014,33.93519129,-118.2150187
6170032015,LYNWOOD,18.0,4.0,0.19,,6170032015,33.93532766,-118.2149991
6170032016,LYNWOOD,18.0,2.0,0.2,,6170032016,33.93546437,-118.2149795
6170032023,LYNWOOD,18.0,14.0,0.68,,6170032023,33.93658852,-118.2148185
6170033004,LYNWOOD,30.0,3.0,0.14,5.4,6170033004,33.93666478,-118.2142265
6170033006,LYNWOOD,30.0,2.0,0.19,3.6,6170033006,33.93634392,-118.2141232
6170033010,LYNWOOD,30.0,2.0,0.2,3.6,6170033010,33.93579814,-118.2142018
6170033011,LYNWOOD,30.0,2.0,0.19,3.6,6170033011,33.93566179,-118.2142209
6170033012,LYNWOOD,30.0,2.0,0.2,3.6,6170033012,33.93552544,-118.2142409
6170033013,LYNWOOD,30.0,2.0,0.2,3.6,6170033013,33.93538875,-118.2142608
6170033018,LYNWOOD,30.0,3.0,0.24,5.4,6170033018,33.93468978,-118.2143609
6170033020,LYNWOOD,30.0,2.0,0.14,3.6,6170033020,33.93448203,-118.2143904
6170033022,LYNWOOD,30.0,2.0,0.15,3.6,6170033022,33.93424645,-118.2144247
6170033040,LYNWOOD,30.0,9.0,0.46,16.2,6170033040,33.93650578,-118.2137742
6170033051,LYNWOOD,30.0,92.0,4.4,165.6,6170033051,33.93499278,-118.2135403
6170033052,LYNWOOD,30.0,5.0,0.42,9.0,6170033052,33.93415194,-118.2137429
6170035029,LYNWOOD,30.0,2.0,0.11,3.6,6170035029,33.93307147,-118.2126527
6170035030,LYNWOOD,30.0,2.0,0.11,3.6,6170035030,33.93291863,-118.2126366
6191009021,LYNWOOD,30.0,3.0,0.17,5.4,6191009021,33.93132013,-118.2113846
6191009025,LYNWOOD,30.0,5.0,0.25,9.0,6191009025,33.93105864,-118.2109418
6191009026,LYNWOOD,30.0,4.0,0.18,7.2,6191009026,33.93109069,-118.2107891
6191009030,LYNWOOD,30.0,12.0,0.59,21.6,6191009030,33.93114787,-118.2099696
6191009031,LYNWOOD,30.0,18.0,0.89,32.4,6191009031,33.93108018,-118.2092677
6191009033,LYNWOOD,30.0,11.0,0.52,19.8,6191009033,33.9315847,-118.2114699
6191009034,LYNWOOD,30.0,4.0,0.18,7.2,6191009034,33.93185651,-118.2115577
6191009039,LYNWOOD,30.0,15.0,0.74,27.0,6191009039,33.9309834,-118.2112816
6170036038,LYNWOOD,30.0,3.0,0.17,5.4,6170036038,33.9325013,-118.2125981
6170036039,LYNWOOD,30.0,4.0,0.21,7.2,6170036039,33.93236521,-118.212572
6170036046,LYNWOOD,30.0,4.0,0.18,7.2,6170036046,33.93265237,-118.2126145
6170036048,LYNWOOD,30.0,2.0,0.09,3.6,6170036048,33.93201534,-118.2127756
6170036050,LYNWOOD,30.0,4.0,0.21,7.2,6170036050,33.93222219,-118.2125768
6170036051,LYNWOOD,30.0,6.0,0.31,10.8,6170036051,33.93204468,-118.2124289
6171002022,LYNWOOD,30.0,13.0,0.63,23.4,6171002022,33.92972661,-118.2129944
6171002023,LYNWOOD,30.0,13.0,0.63,23.4,6171002023,33.929949,-118.2124711
6171002024,LYNWOOD,30.0,10.0,0.51,18.0,6171002024,33.9300726,-118.2119164
6171002025,LYNWOOD,30.0,3.0,0.14,5.4,6171002025,33.92953177,-118.2127789
6171002026,LYNWOOD,30.0,17.0,0.8,30.6,6171002026,33.92957096,-118.212315
6171002027,LYNWOOD,30.0,7.0,0.33,12.6,6171002027,33.92963194,-118.2116977
6171002028,LYNWOOD,30.0,3.0,0.17,5.4,6171002028,33.92983502,-118.211748
6173001001,LYNWOOD,30.0,3.0,0.16,5.4,6173001001,33.9304713,-118.2089505
6173001002,LYNWOOD,30.0,2.0,0.09,3.6,6173001002,33.93032094,-118.2089698
6173001003,LYNWOOD,30.0,2.0,0.09,3.6,6173001003,33.93021181,-118.2089838
6173001004,LYNWOOD,30.0,3.0,0.17,5.4,6173001004,33.93038354,-118.2092103
6173001005,LYNWOOD,30.0,4.0,0.19,7.2,6173001005,33.93039909,-118.2093809
6173001006,LYNWOOD,30.0,3.0,0.16,5.4,6173001006,33.93041292,-118.209545
6173001007,LYNWOOD,30.0,3.0,0.17,5.4,6173001007,33.93042753,-118.2097023
6173001018,LYNWOOD,30.0,4.0,0.18,7.2,6173001018,33.93002679,-118.2103748
6173001019,LYNWOOD,30.0,3.0,0.15,5.4,6173001019,33.93001208,-118.2102309
6173001020,LYNWOOD,30.0,3.0,0.16,5.4,6173001020,33.93000885,-118.2101041
6173001021,LYNWOOD,30.0,5.0,0.25,9.0,6173001021,33.92999125,-118.2099408
6173001022,LYNWOOD,30.0,3.0,0.22,5.4,6173001022,33.92997566,-118.2097532
6173001023,LYNWOOD,30.0,4.0,0.19,7.2,6173001023,33.92996123,-118.2095893
6173001025,LYNWOOD,30.0,4.0,0.21,7.2,6173001025,33.92993312,-118.209268
6173001029,LYNWOOD,30.0,4.0,0.21,7.2,6173001029,33.93003408,-118.2090063
6173001036,LYNWOOD,30.0,4.0,0.21,7.2,6173001036,33.92978894,-118.2090385
6173001015,LYNWOOD,30.0,3.0,0.17,5.4,6173001015,33.92974891,-118.2109355
6173001032,LYNWOOD,30.0,12.0,0.56,21.6,6173001032,33.93045147,-118.2100597
6173001033,LYNWOOD,30.0,4.0,0.19,7.2,6173001033,33.93039944,-118.2104404
6173001035,LYNWOOD,30.0,28.0,1.35,50.4,6173001035,33.93014574,-118.2108634
6173002003,LYNWOOD,30.0,4.0,0.21,7.2,6173002003,33.92936076,-118.2096721
6173002004,LYNWOOD,30.0,4.0,0.21,7.2,6173002004,33.92937534,-118.209836
6173002014,LYNWOOD,30.0,1.0,0.07,1.8,6173002014,33.9290696,-118.2102066
6173002015,LYNWOOD,30.0,2.0,0.13,3.6,6173002015,33.92882356,-118.210238
6173002016,LYNWOOD,30.0,4.0,0.21,7.2,6173002016,33.92889795,-118.2100626
6173002017,LYNWOOD,30.0,4.0,0.21,7.2,6173002017,33.92888341,-118.2098987
6173002018,LYNWOOD,30.0,4.0,0.21,7.2,6173002018,33.92886888,-118.2097348
6173002019,LYNWOOD,30.0,4.0,0.21,7.2,6173002019,33.92885435,-118.209571
6173002020,LYNWOOD,30.0,4.0,0.21,7.2,6173002020,33.92883985,-118.2094071
6173002021,LYNWOOD,30.0,2.0,0.1,3.6,6173002021,33.92900248,-118.2091376
6173002022,LYNWOOD,30.0,2.0,0.11,3.6,6173002022,33.92887267,-118.2091542
6173002023,LYNWOOD,30.0,2.0,0.1,3.6,6173002023,33.92869554,-118.2092596
6173002025,LYNWOOD,30.0,2.0,0.1,3.6,6173002025,33.92868259,-118.2090965
6173002026,LYNWOOD,30.0,6.0,0.28,10.8,6173002026,33.92895127,-118.2104257
6173002002,LYNWOOD,30.0,7.0,0.41,12.6,6173002002,33.92933895,-118.2094262
6173002008,LYNWOOD,30.0,1.0,0.06,1.8,6173002008,33.92903286,-118.2107979
6173002009,LYNWOOD,30.0,1.0,0.06,1.8,6173002009,33.92896495,-118.2107839
6173002010,LYNWOOD,30.0,2.0,0.11,3.6,6173002010,33.92886645,-118.2107469
6173002011,LYNWOOD,30.0,1.0,0.06,1.8,6173002011,33.92876661,-118.2107162
6173002904,LYNWOOD,30.0,30.0,1.44,54.0,6173002904,33.92938056,-118.2104847
6173002906,LYNWOOD,30.0,2.0,0.09,3.6,6173002906,33.92868082,-118.2106857
6173003007,LYNWOOD,30.0,1.0,0.05,1.8,6173003007,33.9284538,-118.2106187
6173003008,LYNWOOD,30.0,1.0,0.05,1.8,6173003008,33.92838724,-118.2105984
6173003012,LYNWOOD,30.0,1.0,0.05,1.8,6173003012,33.9279213,-118.2104555
6173003013,LYNWOOD,30.0,1.0,0.05,1.8,6173003013,33.92785476,-118.210435
6173003014,LYNWOOD,30.0,3.0,0.11,5.4,6173003014,33.92775526,-118.2104029
6173003014,LYNWOOD,30.0,2.0,0.11,3.6,6173003014,33.92775526,-118.2104029
6173003015,LYNWOOD,30.0,3.0,0.17,5.4,6173003015,33.92758677,-118.2103614
6173003016,LYNWOOD,30.0,1.0,0.06,1.8,6173003016,33.92745366,-118.2103207
6173003023,LYNWOOD,30.0,4.0,0.22,7.2,6173003023,33.92822087,-118.2105473
6173003024,LYNWOOD,30.0,2.0,0.11,3.6,6173003024,33.92802114,-118.2104861
6173004006,LYNWOOD,30.0,3.0,0.14,5.4,6173004006,33.92724067,-118.2102226
6173004007,LYNWOOD,30.0,2.0,0.11,3.6,6173004007,33.92709422,-118.2101778
6173004008,LYNWOOD,30.0,2.0,0.11,3.6,6173004008,33.92696108,-118.2101369
6173004009,LYNWOOD,30.0,2.0,0.11,3.6,6173004009,33.92682798,-118.2100961
6173004010,LYNWOOD,30.0,1.0,0.06,1.8,6173004010,33.92672814,-118.2100656
6173004013,LYNWOOD,30.0,1.0,0.05,1.8,6173004013,33.92639703,-118.2099555
6173004035,LYNWOOD,30.0,5.0,0.23,9.0,6173004035,33.92656168,-118.2100145
6173004002,LYNWOOD,30.0,3.0,0.15,5.4,6173004002,33.92719935,-118.2094504
6173004004,LYNWOOD,30.0,3.0,0.15,5.4,6173004004,33.92716315,-118.2095998
6173004005,LYNWOOD,30.0,4.0,0.17,7.2,6173004005,33.92718473,-118.2097323
6173004014,LYNWOOD,30.0,6.0,0.28,10.8,6173004014,33.92669728,-118.2097167
6173004015,LYNWOOD,30.0,2.0,0.1,3.6,6173004015,33.92681641,-118.2094162
6173004016,LYNWOOD,30.0,2.0,0.1,3.6,6173004016,33.92669345,-118.2094319
6173004017,LYNWOOD,30.0,2.0,0.1,3.6,6173004017,33.92650072,-118.2093735
6173004018,LYNWOOD,30.0,2.0,0.1,3.6,6173004018,33.92651498,-118.2095375
6173004036,LYNWOOD,30.0,3.0,0.15,5.4,6173004036,33.92718343,-118.2092872
6173004900,LYNWOOD,30.0,4.0,0.21,7.2,6173004900,33.92716792,-118.2098855
6191001003,LYNWOOD,30.0,4.0,0.22,7.2,6191001003,33.93592132,-118.2127705
6191001004,LYNWOOD,30.0,4.0,0.22,7.2,6191001004,33.9360651,-118.2128273
6191001023,LYNWOOD,30.0,6.0,0.32,10.8,6191001023,33.93653435,-118.2130153
6191001024,LYNWOOD,30.0,5.0,0.24,9.0,6191001024,33.93567748,-118.2128229
6191004002,LYNWOOD,30.0,4.0,0.2,7.2,6191004002,33.9347177,-118.2124044
6191004006,LYNWOOD,30.0,5.0,0.2,9.0,6191004006,33.93525241,-118.2125615
6191004007,LYNWOOD,30.0,4.0,0.19,7.2,6191004007,33.93538462,-118.2126002
6191004026,LYNWOOD,30.0,4.0,0.2,7.2,6191004026,33.9348518,-118.2124409
6191004027,LYNWOOD,30.0,4.0,0.2,7.2,6191004027,33.93511737,-118.2125254
6191004029,LYNWOOD,30.0,8.0,0.37,14.4,6191004029,33.93452662,-118.2123378
6191004004,LYNWOOD,30.0,4.0,0.2,7.2,6191004004,33.93498417,-118.2124849
6191005022,LYNWOOD,30.0,4.0,0.19,7.2,6191005022,33.93368082,-118.2120797
6191005026,LYNWOOD,30.0,7.0,0.36,12.6,6191005026,33.9341395,-118.2122184
6191005027,LYNWOOD,30.0,10.0,0.51,18.0,6191005027,33.93344067,-118.211981
6191005028,LYNWOOD,30.0,8.0,0.38,14.4,6191005028,33.93388058,-118.2121405
6191008010,LYNWOOD,30.0,4.0,0.18,7.2,6191008010,33.93303951,-118.2119726
6191008011,LYNWOOD,30.0,3.0,0.16,5.4,6191008011,33.93289816,-118.2118985
6191008026,LYNWOOD,30.0,4.0,0.16,7.2,6191008026,33.93250123,-118.2117655
6191008027,LYNWOOD,30.0,7.0,0.33,12.6,6191008027,33.93230186,-118.2117009
6191008028,LYNWOOD,30.0,4.0,0.17,7.2,6191008028,33.93210184,-118.2116412
6171022003,LYNWOOD,30.0,6.0,0.29,10.8,6171022003,33.92273962,-118.2101222
6171022005,LYNWOOD,30.0,3.0,0.16,5.4,6171022005,33.92241646,-118.2101183
6171022033,LYNWOOD,30.0,3.0,0.16,5.4,6171022033,33.9225539,-118.2101219
6171022034,LYNWOOD,30.0,8.0,0.41,14.4,6171022034,33.92301705,-118.2101459
6175009025,LYNWOOD,30.0,16.0,0.78,28.8,6175009025,33.92269198,-118.2093706
6168008003,LYNWOOD,30.0,6.0,0.31,10.8,6168008003,33.92063921,-118.2099983
6168008037,LYNWOOD,30.0,3.0,0.16,5.4,6168008037,33.92083911,-118.210013
6168008039,LYNWOOD,30.0,3.0,0.17,5.4,6168008039,33.92044002,-118.2099805
6168008040,LYNWOOD,30.0,3.0,0.16,5.4,6168008040,33.92030429,-118.2099742
6168008041,LYNWOOD,30.0,3.0,0.16,5.4,6168008041,33.92111141,-118.2100288
6168008042,LYNWOOD,30.0,3.0,0.16,5.4,6168008042,33.92097754,-118.210017
6168009001,LYNWOOD,30.0,3.0,0.17,5.4,6168009001,33.92005834,-118.2099457
6168009005,LYNWOOD,30.0,3.0,0.16,5.4,6168009005,33.91951956,-118.2099253
6168009007,LYNWOOD,30.0,3.0,0.16,5.4,6168009007,33.91924534,-118.209908
6168009032,LYNWOOD,30.0,3.0,0.15,5.4,6168009032,33.91965032,-118.2099293
6168009033,LYNWOOD,30.0,3.0,0.16,5.4,6168009033,33.91992018,-118.2099483
6168009034,LYNWOOD,30.0,3.0,0.17,5.4,6168009034,33.91978265,-118.2099374
6168010009,LYNWOOD,30.0,3.0,0.15,5.4,6168010009,33.91859257,-118.2098629
6168010012,LYNWOOD,30.0,3.0,0.16,5.4,6168010012,33.9181877,-118.2098337
6168010038,LYNWOOD,30.0,3.0,0.17,5.4,6168010038,33.91899586,-118.2098852
6168010039,LYNWOOD,30.0,3.0,0.16,5.4,6168010039,33.91885877,-118.2098758
6168010040,LYNWOOD,30.0,3.0,0.16,5.4,6168010040,33.91832437,-118.2098369
6168010041,LYNWOOD,30.0,3.0,0.16,5.4,6168010041,33.91872397,-118.2098657
6168010042,LYNWOOD,30.0,3.0,0.16,5.4,6168010042,33.91845996,-118.209847
6168011043,LYNWOOD,30.0,4.0,0.21,7.2,6168011043,33.91742735,-118.2097705
6168011044,LYNWOOD,30.0,10.0,0.48,18.0,6168011044,33.91780118,-118.2098116
6168011045,LYNWOOD,30.0,2.0,0.09,3.6,6168011045,33.91756263,-118.2097883
6168011047,LYNWOOD,30.0,6.0,0.28,10.8,6168011047,33.91715078,-118.2096871
6168022024,LYNWOOD,30.0,3.0,0.16,5.4,6168022024,33.91571456,-118.2096627
6168022025,LYNWOOD,30.0,6.0,0.32,10.8,6168022025,33.91510934,-118.209625
6168022026,LYNWOOD,30.0,3.0,0.16,5.4,6168022026,33.91490322,-118.2096092
6168022027,LYNWOOD,30.0,7.0,0.33,12.6,6168022027,33.91550964,-118.2096493
6175011003,LYNWOOD,30.0,4.0,0.17,7.2,6175011003,33.92101195,-118.2092415
6175011004,LYNWOOD,30.0,3.0,0.17,5.4,6175011004,33.92087457,-118.2092322
6175011005,LYNWOOD,30.0,7.0,0.33,12.6,6175011005,33.9206745,-118.2092179
6175011029,LYNWOOD,30.0,3.0,0.15,5.4,6175011029,33.92115652,-118.2092205
6175011030,LYNWOOD,30.0,1.0,0.01,1.8,6175011030,33.92109527,-118.2094129
6175011031,LYNWOOD,30.0,3.0,0.17,5.4,6175011031,33.92047747,-118.209193
6175016004,LYNWOOD,30.0,3.0,0.14,5.4,6175016004,33.91968376,-118.2091407
6175016027,LYNWOOD,30.0,10.0,0.48,18.0,6175016027,33.91942221,-118.2091308
6175017022,LYNWOOD,30.0,3.0,0.17,5.4,6175017022,33.91756283,-118.2090161
6175017023,LYNWOOD,30.0,8.0,0.42,14.4,6175017023,33.91736234,-118.2089512
6175017024,LYNWOOD,30.0,3.0,0.15,5.4,6175017024,33.91715852,-118.2089875
6175017025,LYNWOOD,30.0,2.0,0.13,3.6,6175017025,33.91704169,-118.2090082
6175017027,LYNWOOD,30.0,7.0,0.29,12.6,6175017027,33.91789432,-118.2090196
6175017030,LYNWOOD,30.0,3.0,0.16,5.4,6175017030,33.91770123,-118.209014
6175017028,LYNWOOD,30.0,3.0,0.17,5.4,6175017028,33.91903534,-118.2091027
6175017029,LYNWOOD,30.0,2.0,0.1,3.6,6175017029,33.91819885,-118.2090471
6175017031,LYNWOOD,30.0,3.0,0.16,5.4,6175017031,33.91889528,-118.2090927
6175017032,LYNWOOD,30.0,3.0,0.16,5.4,6175017032,33.91875915,-118.2090848
6175017034,LYNWOOD,30.0,3.0,0.16,5.4,6175017034,33.91849757,-118.209068
6175017035,LYNWOOD,30.0,3.0,0.15,5.4,6175017035,33.91862741,-118.2090753
6175017036,LYNWOOD,30.0,4.0,0.22,7.2,6175017036,33.91833626,-118.2090517
6176013024,LYNWOOD,30.0,3.0,0.17,5.4,6176013024,33.91291459,-118.2094704
6176013025,LYNWOOD,30.0,3.0,0.17,5.4,6176013025,33.91277693,-118.2094611
6176013038,LYNWOOD,30.0,3.0,0.17,5.4,6176013038,33.91305139,-118.2094791
6176013039,LYNWOOD,30.0,7.0,0.33,12.6,6176013039,33.91325185,-118.2094923
6176013042,LYNWOOD,30.0,3.0,0.17,5.4,6176013042,33.91359431,-118.2095296
6176013043,LYNWOOD,30.0,3.0,0.17,5.4,6176013043,33.91345414,-118.209515
6176013004,LYNWOOD,30.0,3.0,0.17,5.4,6176013004,33.91451827,-118.2095657
6176013005,LYNWOOD,30.0,3.0,0.17,5.4,6176013005,33.91438218,-118.2095561
6176013006,LYNWOOD,30.0,6.0,0.32,10.8,6176013006,33.91418389,-118.2095528
6176013007,LYNWOOD,30.0,3.0,0.16,5.4,6176013007,33.91398072,-118.2095399
6176013008,LYNWOOD,30.0,1.0,0.07,1.8,6176013008,33.91383932,-118.2096589
6176013040,LYNWOOD,30.0,3.0,0.16,5.4,6176013040,33.91465444,-118.2095855
6176013041,LYNWOOD,30.0,2.0,0.09,3.6,6176013041,33.91385008,-118.2094251
6176014016,LYNWOOD,30.0,3.0,0.16,5.4,6176014016,33.91198017,-118.2094263
6176014042,LYNWOOD,30.0,3.0,0.16,5.4,6176014042,33.91211606,-118.2094308
6176014043,LYNWOOD,30.0,9.0,0.46,16.2,6176014043,33.91238488,-118.2094376
6177002021,LYNWOOD,30.0,3.0,0.16,5.4,6177002021,33.91335347,-118.2087221
6177002041,LYNWOOD,30.0,4.0,0.18,7.2,6177002041,33.91363154,-118.2087396
6177002042,LYNWOOD,30.0,3.0,0.17,5.4,6177002042,33.91349298,-118.208735
6177002043,LYNWOOD,30.0,7.0,0.33,12.6,6177002043,33.91314849,-118.2087144
6177002044,LYNWOOD,30.0,3.0,0.17,5.4,6177002044,33.91294599,-118.2087019
6177002045,LYNWOOD,30.0,1.0,0.07,1.8,6177002045,33.91277535,-118.2086984
6177003035,LYNWOOD,30.0,3.0,0.15,5.4,6177003035,33.91215964,-118.2086503
6177003038,LYNWOOD,30.0,10.0,0.48,18.0,6177003038,33.91242544,-118.2086674
6177004008,LYNWOOD,30.0,8.0,0.39,14.4,6177004008,33.91134418,-118.2081537
6177004009,LYNWOOD,30.0,7.0,0.35,12.6,6177004009,33.91142743,-118.2085796
6173003002,LYNWOOD,30.0,2.0,0.1,3.6,6173003002,33.92827834,-118.20923
6173003003,LYNWOOD,30.0,2.0,0.1,3.6,6173003003,33.92815538,-118.2092457
6173003004,LYNWOOD,30.0,2.0,0.1,3.6,6173003004,33.92803241,-118.2092613
6173003005,LYNWOOD,30.0,17.0,0.83,30.6,6173003005,33.92826046,-118.2097292
6173003017,LYNWOOD,30.0,10.0,0.47,18.0,6173003017,33.92778254,-118.2100198
6173003018,LYNWOOD,30.0,10.0,0.48,18.0,6173003018,33.92776185,-118.209653
6173003025,LYNWOOD,30.0,2.0,0.1,3.6,6173003025,33.92840078,-118.2092165
6173003901,LYNWOOD,30.0,8.0,0.37,14.4,6173003901,33.92830583,-118.2102077
6170039012,LYNWOOD,30.0,4.0,0.18,7.2,6170039012,33.93158415,-118.2126959
6170039013,LYNWOOD,30.0,4.0,0.18,7.2,6170039013,33.93159793,-118.2128601
6170039014,LYNWOOD,30.0,3.0,0.15,5.4,6170039014,33.93120861,-118.2129072
6170039015,LYNWOOD,30.0,3.0,0.15,5.4,6170039015,33.93119426,-118.2127432
6170039016,LYNWOOD,30.0,4.0,0.15,7.2,6170039016,33.93118095,-118.2125792
6170039017,LYNWOOD,30.0,1.0,0.08,1.8,6170039017,33.93111931,-118.2124513
6170039034,LYNWOOD,30.0,13.0,0.64,23.4,6170039034,33.93131791,-118.2122092
6170039035,LYNWOOD,30.0,3.0,0.15,5.4,6170039035,33.93167548,-118.2122718
6170039036,LYNWOOD,30.0,3.0,0.17,5.4,6170039036,33.93156027,-118.2125333
6170039032,LYNWOOD,30.0,3.0,0.13,5.4,6170039032,33.93053871,-118.2123849
6170039037,LYNWOOD,30.0,10.0,0.49,18.0,6170039037,33.93074786,-118.2120398
6175002005,LYNWOOD,30.0,1.0,0.1,1.8,6175002005,33.92316386,-118.2090692
6175002028,LYNWOOD,30.0,3.0,0.26,5.4,6175002028,33.92329044,-118.209057
6171023035,LYNWOOD,30.0,3.0,0.16,5.4,6171023035,33.92135759,-118.2100484
6171023036,LYNWOOD,30.0,17.0,0.81,30.6,6171023036,33.92176352,-118.2100699
6171023037,LYNWOOD,30.0,3.0,0.16,5.4,6171023037,33.92216903,-118.2100978
6175010028,LYNWOOD,30.0,4.0,0.19,7.2,6175010028,33.92212936,-118.2094096
